Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL JPY,Return %,Commission JPY,Favorable excursion JPY,Favorable excursion %,Adverse excursion JPY,Adverse excursion %,Cumulative PnL JPY,Cumulative PnL %,Duration (bars)
237,Exit long,2025-11-12 20:46,TSL,4195.52,1,4193.16,363.77,0.06,0,517.9,0.08,-189.59,-0.03,13323.69,1.33,9
237,Entry long,2025-11-12 20:37,M1 scalp up,4193.16,1,4193.16,363.77,0.06,0,517.9,0.08,-189.59,-0.03,13323.69,1.33,9
238,Exit long,2025-11-18 20:43,SL,4069.3,1,4074.21,-761.9,-0.12,0,263.8,0.04,-761.9,-0.12,12561.79,1.26,23
238,Entry long,2025-11-18 20:20,M1 scalp up,4074.21,1,4074.21,-761.9,-0.12,0,263.8,0.04,-761.9,-0.12,12561.79,1.26,23
239,Exit long,2025-11-18 21:04,TSL,4071.34,1,4068.65,417.42,0.07,0,572.59,0.09,-201.73,-0.03,12979.21,1.30,19
239,Entry long,2025-11-18 20:45,M1 scalp up,4068.65,1,4068.65,417.42,0.07,0,572.59,0.09,-201.73,-0.03,12979.21,1.30,19
240,Exit long,2025-11-21 20:06,SL,4082.53,1,4087.25,-743.1,-0.12,0,340.06,0.05,-743.1,-0.12,12236.11,1.22,25
240,Entry long,2025-11-21 19:41,M1 scalp up,4087.25,1,4087.25,-743.1,-0.12,0,340.06,0.05,-743.1,-0.12,12236.11,1.22,25
241,Exit long,2025-11-21 20:23,SL,4077.4,1,4082.34,-777.73,-0.12,0,103.91,0.02,-777.73,-0.12,11458.37,1.15,10
241,Entry long,2025-11-21 20:13,M1 scalp up,4082.34,1,4082.34,-777.73,-0.12,0,103.91,0.02,-777.73,-0.12,11458.37,1.15,10
242,Exit long,2025-11-24 16:14,TSL,4094.5,1,4091.75,429.9,0.07,0,586.23,0.09,-368.93,-0.06,11888.28,1.19,20
242,Entry long,2025-11-24 15:54,M1 scalp up,4091.75,1,4091.75,429.9,0.07,0,586.23,0.09,-368.93,-0.06,11888.28,1.19,20
243,Exit long,2025-11-24 16:34,TSL,4096.34,1,4092.29,633.13,0.10,0,842.61,0.13,-35.96,-0.01,12521.4,1.25,10
243,Entry long,2025-11-24 16:24,M1 scalp up,4092.29,1,4092.29,633.13,0.10,0,842.61,0.13,-35.96,-0.01,12521.4,1.25,10
244,Exit long,2025-11-24 16:58,TSL,4097.38,1,4095.24,334.54,0.05,0,490.87,0.08,-54.71,-0.01,12855.95,1.29,3
244,Entry long,2025-11-24 16:55,M1 scalp up,4095.24,1,4095.24,334.54,0.05,0,490.87,0.08,-54.71,-0.01,12855.95,1.29,3
245,Exit long,2025-11-24 17:18,SL,4090.83,1,4095.42,-717.55,-0.11,0,265.76,0.04,-717.55,-0.11,12138.4,1.21,12
245,Entry long,2025-11-24 17:06,M1 scalp up,4095.42,1,4095.42,-717.55,-0.11,0,265.76,0.04,-717.55,-0.11,12138.4,1.21,12
246,Exit long,2025-11-24 17:24,TSL,4093.28,1,4090.81,386.13,0.06,0,594.05,0.09,-59.4,-0.01,12524.53,1.25,2
246,Entry long,2025-11-24 17:22,M1 scalp up,4090.81,1,4090.81,386.13,0.06,0,594.05,0.09,-59.4,-0.01,12524.53,1.25,2
247,Exit long,2025-11-24 20:03,TSL,4122.16,1,4118.4,587.79,0.09,0,809.78,0.13,-68.78,-0.01,13112.32,1.31,3
247,Entry long,2025-11-24 20:00,M1 scalp up,4118.4,1,4118.4,587.79,0.09,0,809.78,0.13,-68.78,-0.01,13112.32,1.31,3
248,Exit long,2025-11-24 20:32,TSL,4128.89,1,4122.42,1011.44,0.16,0,1167.77,0.18,-31.27,0.00,14123.77,1.41,5
248,Entry long,2025-11-24 20:27,M1 scalp up,4122.42,1,4122.42,1011.44,0.16,0,1167.77,0.18,-31.27,0.00,14123.77,1.41,5
249,Exit long,2025-11-24 21:00,TSL,4132.35,1,4129.32,473.67,0.07,0,630,0.10,-62.53,-0.01,14597.44,1.46,6
249,Entry long,2025-11-24 20:54,M1 scalp up,4129.32,1,4129.32,473.67,0.07,0,630,0.10,-62.53,-0.01,14597.44,1.46,6
250,Exit long,2025-11-25 20:54,SL,4130.61,1,4134.9,-673.15,-0.10,0,216.54,0.03,-673.15,-0.10,13924.29,1.39,31
250,Entry long,2025-11-25 20:23,M1 scalp up,4134.9,1,4134.9,-673.15,-0.10,0,216.54,0.03,-673.15,-0.10,13924.29,1.39,31
251,Exit long,2025-11-25 23:03,TSL,4134.05,1,4131.43,408.8,0.06,0,564.83,0.09,-610.38,-0.09,14333.09,1.43,65
251,Entry long,2025-11-25 20:58,M1 scalp up,4131.43,1,4131.43,408.8,0.06,0,564.83,0.09,-610.38,-0.09,14333.09,1.43,65
252,Exit long,2025-11-26 16:43,TSL,4167.08,1,4162.28,748.95,0.12,0,990.8,0.15,-177.88,-0.03,15082.04,1.51,20
252,Entry long,2025-11-26 16:23,M1 scalp up,4162.28,1,4162.28,748.95,0.12,0,990.8,0.15,-177.88,-0.03,15082.04,1.51,20
253,Exit long,2025-11-26 17:22,TSL,4168.14,1,4165.68,383.84,0.06,0,539.87,0.08,-176.32,-0.03,15465.88,1.55,28
253,Entry long,2025-11-26 16:54,M1 scalp up,4165.68,1,4165.68,383.84,0.06,0,539.87,0.08,-176.32,-0.03,15465.88,1.55,28
254,Exit long,2025-11-26 17:47,TSL,4168.61,1,4166.19,377.6,0.06,0,533.63,0.08,-98.3,-0.02,15843.47,1.58,10
254,Entry long,2025-11-26 17:37,M1 scalp up,4166.19,1,4166.19,377.6,0.06,0,533.63,0.08,-98.3,-0.02,15843.47,1.58,10
255,Exit long,2025-11-26 18:08,TSL,4168.98,1,4166.96,315.18,0.05,0,503.98,0.08,-195.04,-0.03,16158.66,1.62,16
255,Entry long,2025-11-26 17:52,M1 scalp up,4166.96,1,4166.96,315.18,0.05,0,503.98,0.08,-195.04,-0.03,16158.66,1.62,16
256,Exit long,2025-11-26 19:43,SL,4163.31,1,4166.92,-563.27,-0.09,0,96.74,0.01,-563.27,-0.09,15595.38,1.56,11
256,Entry long,2025-11-26 19:32,M1 scalp up,4166.92,1,4166.92,-563.27,-0.09,0,96.74,0.01,-563.27,-0.09,15595.38,1.56,11
257,Exit long,2025-11-26 20:25,TSL,4166.49,1,4163.86,410.36,0.06,0,566.39,0.09,-385.4,-0.06,16005.75,1.60,35
257,Entry long,2025-11-26 19:50,M1 scalp up,4163.86,1,4163.86,410.36,0.06,0,566.39,0.09,-385.4,-0.06,16005.75,1.60,35
258,Exit long,2025-11-26 20:51,SL,4162.28,1,4165.36,-480.58,-0.07,0,45.25,0.01,-480.58,-0.07,15525.17,1.55,3
258,Entry long,2025-11-26 20:48,M1 scalp up,4165.36,1,4165.36,-480.58,-0.07,0,45.25,0.01,-480.58,-0.07,15525.17,1.55,3
259,Exit long,2025-11-26 21:39,TSL,4165.87,1,4162.06,594.48,0.09,0,750.51,0.12,-40.57,-0.01,16119.65,1.61,44
259,Entry long,2025-11-26 20:55,M1 scalp up,4162.06,1,4162.06,594.48,0.09,0,750.51,0.12,-40.57,-0.01,16119.65,1.61,44
260,Exit long,2025-11-27 14:10,TSL,4157.87,1,4155.21,416.17,0.06,0,572.62,0.09,-331.68,-0.05,16535.82,1.65,24
260,Entry long,2025-11-27 13:46,M1 scalp up,4155.21,1,4155.21,416.17,0.06,0,572.62,0.09,-331.68,-0.05,16535.82,1.65,24
261,Exit long,2025-11-27 14:40,SL,4154.61,1,4158.21,-563.23,-0.09,0,131.42,0.02,-563.23,-0.09,15972.58,1.60,14
261,Entry long,2025-11-27 14:26,M1 scalp up,4158.21,1,4158.21,-563.23,-0.09,0,131.42,0.02,-563.23,-0.09,15972.58,1.60,14
262,Exit long,2025-11-27 15:18,TSL,4158.31,1,4155.99,362.97,0.06,0,519.43,0.08,-472.49,-0.07,16335.56,1.63,31
262,Entry long,2025-11-27 14:47,M1 scalp up,4155.99,1,4155.99,362.97,0.06,0,519.43,0.08,-472.49,-0.07,16335.56,1.63,31
263,Exit long,2025-11-27 16:03,SL,4156.81,1,4159.71,-453.72,-0.07,0,170.53,0.03,-453.72,-0.07,15881.84,1.59,29
263,Entry long,2025-11-27 15:34,M1 scalp up,4159.71,1,4159.71,-453.72,-0.07,0,170.53,0.03,-453.72,-0.07,15881.84,1.59,29
264,Exit long,2025-11-27 16:26,SL,4152.29,1,4154.95,-416.17,-0.06,0,142.37,0.02,-416.17,-0.06,15465.67,1.55,14
264,Entry long,2025-11-27 16:12,M1 scalp up,4154.95,1,4154.95,-416.17,-0.06,0,142.37,0.02,-416.17,-0.06,15465.67,1.55,14
265,Exit long,2025-11-27 16:59,TSL,4156.97,2,8309.68,666.49,0.05,0,869.88,0.07,-56.32,0.00,16132.16,1.61,4
265,Entry long,2025-11-27 16:55,M1 scalp up,4154.84,2,8309.68,666.49,0.05,0,869.88,0.07,-56.32,0.00,16132.16,1.61,4
266,Exit long,2025-11-27 17:55,TSL,4158.23,1,4155.72,392.7,0.06,0,549.15,0.08,-151.76,-0.02,16524.86,1.65,50
266,Entry long,2025-11-27 17:05,M1 scalp up,4155.72,1,4155.72,392.7,0.06,0,549.15,0.08,-151.76,-0.02,16524.86,1.65,50
267,Exit long,2025-11-28 17:38,TSL,4211.25,1,4206.57,731.38,0.11,0,887.66,0.14,-93.77,-0.01,17256.24,1.73,8
267,Entry long,2025-11-28 17:30,M1 scalp up,4206.57,1,4206.57,731.38,0.11,0,887.66,0.14,-93.77,-0.01,17256.24,1.73,8
268,Exit long,2025-12-01 19:44,SL,4234.18,1,4238.67,-701.01,-0.11,0,0,0.00,-701.01,-0.11,16555.23,1.66,1
268,Entry long,2025-12-01 19:43,M1 scalp up,4238.67,1,4238.67,-701.01,-0.11,0,0,0.00,-701.01,-0.11,16555.23,1.66,1
269,Exit long,2025-12-01 20:37,TSL,4238.84,1,4236.42,377.83,0.06,0,533.96,0.08,-162.37,-0.02,16933.06,1.69,9
269,Entry long,2025-12-01 20:28,M1 scalp up,4236.42,1,4236.42,377.83,0.06,0,533.96,0.08,-162.37,-0.02,16933.06,1.69,9
270,Exit long,2025-12-01 21:25,TSL,4239.58,1,4237.43,335.68,0.05,0,491.8,0.07,-462.14,-0.07,17268.73,1.73,38
270,Entry long,2025-12-01 20:47,M1 scalp up,4237.43,1,4237.43,335.68,0.05,0,491.8,0.07,-462.14,-0.07,17268.73,1.73,38
271,Exit short,2025-12-02 18:11,TSL,4194.18,1,4195.67,231.55,0.04,0,480.2,0.07,-206.69,-0.03,17500.29,1.75,19
271,Entry short,2025-12-02 17:52,M1 scalp down,4195.67,1,4195.67,231.55,0.04,0,480.2,0.07,-206.69,-0.03,17500.29,1.75,19
272,Exit short,2025-12-02 19:39,TSL,4195.25,1,4198.23,463.11,0.07,0,708.65,0.11,-247.1,-0.04,17963.4,1.80,8
272,Entry short,2025-12-02 19:31,M1 scalp down,4198.23,1,4198.23,463.11,0.07,0,708.65,0.11,-247.1,-0.04,17963.4,1.80,8
273,Exit short,2025-12-02 19:58,TSL,4198.89,1,4197.16,-268.85,-0.04,0,492.64,0.08,-402.5,-0.06,17694.55,1.77,10
273,Entry short,2025-12-02 19:48,M1 scalp down,4197.16,1,4197.16,-268.85,-0.04,0,492.64,0.08,-402.5,-0.06,17694.55,1.77,10
274,Exit short,2025-12-02 20:33,SL,4202.82,1,4198.34,-696.22,-0.11,0,385.41,0.06,-696.22,-0.11,16998.33,1.70,18
274,Entry short,2025-12-02 20:15,M1 scalp down,4198.34,1,4198.34,-696.22,-0.11,0,385.41,0.06,-696.22,-0.11,16998.33,1.70,18
275,Exit long,2025-12-02 23:03,SL,4204.3,1,4209.12,-751.25,-0.11,0,402.5,0.06,-751.25,-0.11,16247.07,1.62,72
275,Entry long,2025-12-02 20:51,M1 scalp up,4209.12,1,4209.12,-751.25,-0.11,0,402.5,0.06,-751.25,-0.11,16247.07,1.62,72
276,Exit long,2025-12-03 18:05,SL,4206.64,1,4211.43,-746.58,-0.11,0,196.39,0.03,-746.58,-0.11,15500.5,1.55,14
276,Entry long,2025-12-03 17:51,M1 scalp up,4211.43,1,4211.43,-746.58,-0.11,0,196.39,0.03,-746.58,-0.11,15500.5,1.55,14
277,Exit short,2025-12-03 20:08,SL,4210.47,1,4206.99,-542.4,-0.08,0,101.31,0.02,-542.4,-0.08,14958.1,1.50,31
277,Entry short,2025-12-03 19:37,M1 scalp down,4206.99,1,4206.99,-542.4,-0.08,0,101.31,0.02,-542.4,-0.08,14958.1,1.50,31
278,Exit long,2025-12-03 20:46,SL,4206.99,1,4209.82,-441.09,-0.07,0,252.5,0.04,-441.09,-0.07,14517.01,1.45,27
278,Entry long,2025-12-03 20:19,M1 scalp up,4209.82,1,4209.82,-441.09,-0.07,0,252.5,0.04,-441.09,-0.07,14517.01,1.45,27
279,Exit long,2025-12-04 17:12,SL,4209.36,1,4213.52,-645.69,-0.10,0,31.04,0.00,-645.69,-0.10,13871.32,1.39,7
279,Entry long,2025-12-04 17:05,M1 scalp up,4213.52,1,4213.52,-645.69,-0.10,0,31.04,0.00,-645.69,-0.10,13871.32,1.39,7
280,Exit long,2025-12-04 17:22,TSL,4212.63,1,4209.5,485.82,0.07,0,641.03,0.10,-102.44,-0.02,14357.14,1.44,6
280,Entry long,2025-12-04 17:16,M1 scalp up,4209.5,1,4209.5,485.82,0.07,0,641.03,0.10,-102.44,-0.02,14357.14,1.44,6
281,Exit long,2025-12-04 17:39,TSL,4213.2,1,4210.98,344.57,0.05,0,499.79,0.08,-225.06,-0.03,14701.71,1.47,9
281,Entry long,2025-12-04 17:30,M1 scalp up,4210.98,1,4210.98,344.57,0.05,0,499.79,0.08,-225.06,-0.03,14701.71,1.47,9
282,Exit long,2025-12-04 21:00,TSL,4209.37,1,4207.19,338.36,0.05,0,493.58,0.08,-268.52,-0.04,15040.07,1.50,74
282,Entry long,2025-12-04 19:46,M1 scalp up,4207.19,1,4207.19,338.36,0.05,0,493.58,0.08,-268.52,-0.04,15040.07,1.50,74
283,Exit long,2025-12-05 14:43,TSL,4235.62,1,4232.68,455.85,0.07,0,610.9,0.09,-676.03,-0.10,15495.93,1.55,15
283,Entry long,2025-12-05 14:28,M1 scalp up,4232.68,1,4232.68,455.85,0.07,0,610.9,0.09,-676.03,-0.10,15495.93,1.55,15
284,Exit short,2025-12-05 20:03,TSL,4204.82,1,4207.11,355.07,0.05,0,510.12,0.08,-258.94,-0.04,15851,1.59,12
284,Entry short,2025-12-05 19:51,M1 scalp down,4207.11,1,4207.11,355.07,0.05,0,510.12,0.08,-258.94,-0.04,15851,1.59,12
285,Exit short,2025-12-05 20:41,TSL,4201.75,1,4205.02,507.02,0.08,0,662.07,0.10,-275.99,-0.04,16358.02,1.64,27
285,Entry short,2025-12-05 20:14,M1 scalp down,4205.02,1,4205.02,507.02,0.08,0,662.07,0.10,-275.99,-0.04,16358.02,1.64,27
286,Exit short,2025-12-05 21:20,TSL,4194.43,1,4201.81,1144.28,0.18,0,1517.96,0.23,-148.85,-0.02,17502.3,1.75,26
286,Entry short,2025-12-05 20:54,M1 scalp down,4201.81,1,4201.81,1144.28,0.18,0,1517.96,0.23,-148.85,-0.02,17502.3,1.75,26
287,Exit short,2025-12-08 17:57,SL,4194.98,1,4190.14,-751.83,-0.12,0,321.55,0.05,-751.83,-0.12,16750.47,1.68,37
287,Entry short,2025-12-08 17:20,M1 scalp down,4190.14,1,4190.14,-751.83,-0.12,0,321.55,0.05,-751.83,-0.12,16750.47,1.68,37
288,Exit short,2025-12-08 19:49,TSL,4186,1,4188.43,377.47,0.06,0,540.57,0.08,-65.24,-0.01,17127.94,1.71,14
288,Entry short,2025-12-08 19:35,M1 scalp down,4188.43,1,4188.43,377.47,0.06,0,540.57,0.08,-65.24,-0.01,17127.94,1.71,14
289,Exit short,2025-12-08 20:09,SL,4189.9,1,4187.01,-448.92,-0.07,0,327.76,0.05,-448.92,-0.07,16679.01,1.67,9
289,Entry short,2025-12-08 20:00,M1 scalp down,4187.01,1,4187.01,-448.92,-0.07,0,327.76,0.05,-448.92,-0.07,16679.01,1.67,9
290,Exit short,2025-12-08 20:39,SL,4193.87,1,4190.34,-548.34,-0.08,0,349.51,0.05,-548.34,-0.08,16130.67,1.61,20
290,Entry short,2025-12-08 20:19,M1 scalp down,4190.34,1,4190.34,-548.34,-0.08,0,349.51,0.05,-548.34,-0.08,16130.67,1.61,20
291,Exit short,2025-12-08 20:55,TSL,4192.61,1,4194.89,354.17,0.05,0,509.51,0.08,-4.66,0.00,16484.84,1.65,11
291,Entry short,2025-12-08 20:44,M1 scalp down,4194.89,1,4194.89,354.17,0.05,0,509.51,0.08,-4.66,0.00,16484.84,1.65,11
292,Exit long,2025-12-09 18:59,TSL,4208.7,1,4206.2,389.8,0.06,0,545.72,0.08,-764.01,-0.12,16874.64,1.69,80
292,Entry long,2025-12-09 17:39,M1 scalp up,4206.2,1,4206.2,389.8,0.06,0,545.72,0.08,-764.01,-0.12,16874.64,1.69,80
293,Exit long,2025-12-09 19:56,TSL,4213.25,1,4207.6,880.95,0.13,0,1072.73,0.16,-65.49,-0.01,17755.59,1.78,10
293,Entry long,2025-12-09 19:46,M1 scalp up,4207.6,1,4207.6,880.95,0.13,0,1072.73,0.16,-65.49,-0.01,17755.59,1.78,10
294,Exit long,2025-12-09 20:12,TSL,4214.95,1,4212.38,400.71,0.06,0,565.99,0.09,-48.34,-0.01,18156.31,1.82,5
294,Entry long,2025-12-09 20:07,M1 scalp up,4212.38,1,4212.38,400.71,0.06,0,565.99,0.09,-48.34,-0.01,18156.31,1.82,5
295,Exit long,2025-12-09 21:37,SL,4208.21,1,4211.81,-561.31,-0.09,0,297.81,0.05,-561.31,-0.09,17594.99,1.76,77
295,Entry long,2025-12-09 20:20,M1 scalp up,4211.81,1,4211.81,-561.31,-0.09,0,297.81,0.05,-561.31,-0.09,17594.99,1.76,77
296,Exit short,2025-12-10 13:46,SL,4203.46,1,4198.65,-754.26,-0.11,0,409.28,0.06,-754.26,-0.11,16840.73,1.68,7
296,Entry short,2025-12-10 13:39,M1 scalp down,4198.65,1,4198.65,-754.26,-0.11,0,409.28,0.06,-754.26,-0.11,16840.73,1.68,7
297,Exit short,2025-12-10 16:26,SL,4199.28,1,4194.43,-760.53,-0.12,0,213.26,0.03,-760.53,-0.12,16080.2,1.61,20
297,Entry short,2025-12-10 16:06,M1 scalp down,4194.43,1,4194.43,-760.53,-0.12,0,213.26,0.03,-760.53,-0.12,16080.2,1.61,20
298,Exit short,2025-12-10 17:37,TSL,4199.52,1,4201.85,365.37,0.06,0,522.18,0.08,-506.5,-0.08,16445.57,1.64,56
298,Entry short,2025-12-10 16:41,M1 scalp down,4201.85,1,4201.85,365.37,0.06,0,522.18,0.08,-506.5,-0.08,16445.57,1.64,56
299,Exit short,2025-12-10 18:20,TSL,4198.92,1,4200.93,315.19,0.05,0,495.52,0.08,-131.72,-0.02,16760.76,1.68,25
299,Entry short,2025-12-10 17:55,M1 scalp down,4200.93,1,4200.93,315.19,0.05,0,495.52,0.08,-131.72,-0.02,16760.76,1.68,25
300,Exit long,2025-12-11 20:07,SL,4268.37,1,4273.34,-775.33,-0.12,0,408.73,0.06,-775.33,-0.12,15985.42,1.60,23
300,Entry long,2025-12-11 19:44,M1 scalp up,4273.34,1,4273.34,-775.33,-0.12,0,408.73,0.06,-775.33,-0.12,15985.42,1.60,23
301,Exit long,2025-12-11 20:53,TSL,4274.19,1,4272.15,318.25,0.05,0,474.25,0.07,-148.2,-0.02,16303.67,1.63,5
301,Entry long,2025-12-11 20:48,M1 scalp up,4272.15,1,4272.15,318.25,0.05,0,474.25,0.07,-148.2,-0.02,16303.67,1.63,5
302,Exit long,2025-12-12 20:09,TSL,4301.3,1,4295.41,916.34,0.14,0,1071.92,0.16,-62.23,-0.01,17220.01,1.72,16
302,Entry long,2025-12-12 19:53,M1 scalp up,4295.41,1,4295.41,916.34,0.14,0,1071.92,0.16,-62.23,-0.01,17220.01,1.72,16
303,Exit long,2025-12-12 20:26,SL,4294.04,1,4298.17,-642.53,-0.10,0,295.59,0.04,-642.53,-0.10,16577.48,1.66,8
303,Entry long,2025-12-12 20:18,M1 scalp up,4298.17,1,4298.17,-642.53,-0.10,0,295.59,0.04,-642.53,-0.10,16577.48,1.66,8
304,Exit long,2025-12-15 20:20,SL,4309,1,4312.64,-567.11,-0.08,0,269.53,0.04,-567.11,-0.08,16010.38,1.60,19
304,Entry long,2025-12-15 20:01,M1 scalp up,4312.64,1,4312.64,-567.11,-0.08,0,269.53,0.04,-567.11,-0.08,16010.38,1.60,19
305,Exit long,2025-12-15 21:08,SL,4300.83,1,4304.9,-634.1,-0.09,0,98.15,0.01,-634.1,-0.09,15376.27,1.54,10
305,Entry long,2025-12-15 20:58,M1 scalp up,4304.9,1,4304.9,-634.1,-0.09,0,98.15,0.01,-634.1,-0.09,15376.27,1.54,10
306,Exit long,2025-12-16 17:46,TSL,4305.23,1,4303.2,315.07,0.05,0,495.11,0.07,-46.56,-0.01,15691.35,1.57,4
306,Entry long,2025-12-16 17:42,M1 scalp up,4303.2,1,4303.2,315.07,0.05,0,495.11,0.07,-46.56,-0.01,15691.35,1.57,4
307,Exit long,2025-12-16 18:21,SL,4299.3,1,4304.19,-758.97,-0.11,0,274.72,0.04,-758.97,-0.11,14932.38,1.49,30
307,Entry long,2025-12-16 17:51,M1 scalp up,4304.19,1,4304.19,-758.97,-0.11,0,274.72,0.04,-758.97,-0.11,14932.38,1.49,30
308,Exit long,2025-12-16 20:52,SL,4306.13,1,4310.95,-748.1,-0.11,0,194.01,0.03,-748.1,-0.11,14184.28,1.42,36
308,Entry long,2025-12-16 20:16,M1 scalp up,4310.95,1,4310.95,-748.1,-0.11,0,194.01,0.03,-748.1,-0.11,14184.28,1.42,36
309,Exit long,2025-12-17 19:50,SL,4333.68,1,4337.95,-660.52,-0.10,0,241.31,0.04,-660.52,-0.10,13523.76,1.35,15
309,Entry long,2025-12-17 19:35,M1 scalp up,4337.95,1,4337.95,-660.52,-0.10,0,241.31,0.04,-660.52,-0.10,13523.76,1.35,15
310,Exit long,2025-12-17 20:50,TSL,4345.05,1,4340.22,747.14,0.11,0,901.83,0.13,-267.61,-0.04,14270.9,1.43,18
310,Entry long,2025-12-17 20:32,M1 scalp up,4340.22,1,4340.22,747.14,0.11,0,901.83,0.13,-267.61,-0.04,14270.9,1.43,18
311,Exit long,2025-12-17 21:06,TSL,4344.54,1,4340.02,699.19,0.10,0,853.88,0.13,-57.23,-0.01,14970.09,1.50,12
311,Entry long,2025-12-17 20:54,M1 scalp up,4340.02,1,4340.02,699.19,0.10,0,853.88,0.13,-57.23,-0.01,14970.09,1.50,12
312,Exit long,2025-12-18 21:35,SL,4330.62,1,4334.76,-644.35,-0.10,0,186.77,0.03,-644.35,-0.10,14325.74,1.43,47
312,Entry long,2025-12-18 20:48,M1 scalp up,4334.76,1,4334.76,-644.35,-0.10,0,186.77,0.03,-644.35,-0.10,14325.74,1.43,47
313,Exit long,2025-12-19 14:08,TSL,4333.16,1,4328.7,693.33,0.10,0,848.78,0.13,-385.53,-0.06,15019.07,1.50,13
313,Entry long,2025-12-19 13:55,M1 scalp up,4328.7,1,4328.7,693.33,0.10,0,848.78,0.13,-385.53,-0.06,15019.07,1.50,13
314,Exit long,2025-12-19 17:44,TSL,4352.79,1,4350.71,323.35,0.05,0,478.8,0.07,-65.29,-0.01,15342.42,1.53,5
314,Entry long,2025-12-19 17:39,M1 scalp up,4350.71,1,4350.71,323.35,0.05,0,478.8,0.07,-65.29,-0.01,15342.42,1.53,5
315,Exit long,2025-12-19 20:01,SL,4343.98,1,4346.84,-444.6,-0.07,0,323.35,0.05,-444.6,-0.07,14897.82,1.49,19
315,Entry long,2025-12-19 19:42,M1 scalp up,4346.84,1,4346.84,-444.6,-0.07,0,323.35,0.05,-444.6,-0.07,14897.82,1.49,19
316,Exit long,2025-12-19 20:40,SL,4340.16,1,4343.39,-502.12,-0.07,0,404.18,0.06,-502.12,-0.07,14395.7,1.44,32
316,Entry long,2025-12-19 20:08,M1 scalp up,4343.39,1,4343.39,-502.12,-0.07,0,404.18,0.06,-502.12,-0.07,14395.7,1.44,32
317,Exit long,2025-12-21 23:01,TSL,4338.88,1,4337.69,187.67,0.03,0,667.08,0.10,-212.97,-0.03,14583.36,1.46,66
317,Entry long,2025-12-19 20:55,M1 scalp up,4337.69,1,4337.69,187.67,0.03,0,667.08,0.10,-212.97,-0.03,14583.36,1.46,66
318,Exit long,2025-12-22 17:10,TSL,4438.65,1,4436.09,403.72,0.06,0,561.42,0.08,-130.89,-0.02,14987.08,1.50,3
318,Entry long,2025-12-22 17:07,M1 scalp up,4436.09,1,4436.09,403.72,0.06,0,561.42,0.08,-130.89,-0.02,14987.08,1.50,3
319,Exit long,2025-12-22 17:34,SL,4432.91,1,4437.6,-739.63,-0.11,0,211.32,0.03,-739.63,-0.11,14247.45,1.42,14
319,Entry long,2025-12-22 17:20,M1 scalp up,4437.6,1,4437.6,-739.63,-0.11,0,211.32,0.03,-739.63,-0.11,14247.45,1.42,14
320,Exit long,2025-12-22 20:07,TSL,4435.81,1,4431.62,660.78,0.09,0,818.48,0.12,-12.62,0.00,14908.23,1.49,29
320,Entry long,2025-12-22 19:38,M1 scalp up,4431.62,1,4431.62,660.78,0.09,0,818.48,0.12,-12.62,0.00,14908.23,1.49,29
321,Exit long,2025-12-22 20:20,SL,4432.85,1,4435.52,-421.07,-0.06,0,11.04,0.00,-421.07,-0.06,14487.16,1.45,1
321,Entry long,2025-12-22 20:19,M1 scalp up,4435.52,1,4435.52,-421.07,-0.06,0,11.04,0.00,-421.07,-0.06,14487.16,1.45,1
322,Exit long,2025-12-22 20:41,TSL,4434.51,1,4432.02,392.68,0.06,0,550.38,0.08,-42.58,-0.01,14879.84,1.49,8
322,Entry long,2025-12-22 20:33,M1 scalp up,4432.02,1,4432.02,392.68,0.06,0,550.38,0.08,-42.58,-0.01,14879.84,1.49,8
323,Exit long,2025-12-23 19:36,TSL,4491.01,1,4488.77,351.72,0.05,0,508.74,0.07,-23.55,0.00,15231.57,1.52,2
323,Entry long,2025-12-23 19:34,M1 scalp up,4488.77,1,4488.77,351.72,0.05,0,508.74,0.07,-23.55,0.00,15231.57,1.52,2
324,Exit long,2025-12-23 20:11,TSL,4493.2,1,4490.79,378.42,0.05,0,535.44,0.08,-227.68,-0.03,15609.99,1.56,21
324,Entry long,2025-12-23 19:50,M1 scalp up,4490.79,1,4490.79,378.42,0.05,0,535.44,0.08,-227.68,-0.03,15609.99,1.56,21
325,Exit long,2025-12-23 20:39,SL,4489.66,1,4492.85,-500.89,-0.07,0,235.53,0.03,-500.89,-0.07,15109.09,1.51,16
325,Entry long,2025-12-23 20:23,M1 scalp up,4492.85,1,4492.85,-500.89,-0.07,0,235.53,0.03,-500.89,-0.07,15109.09,1.51,16
326,Exit long,2025-12-24 14:16,SL,4482.43,1,4487.1,-729.52,-0.10,0,68.73,0.01,-729.52,-0.10,14379.57,1.44,4
326,Entry long,2025-12-24 14:12,M1 scalp up,4487.1,1,4487.1,-729.52,-0.10,0,68.73,0.01,-729.52,-0.10,14379.57,1.44,4
327,Exit long,2025-12-26 20:04,TSL,4527.16,1,4522.31,756.44,0.11,0,912.41,0.13,-341.57,-0.05,15136.01,1.51,14
327,Entry long,2025-12-26 19:50,M1 scalp up,4522.31,1,4522.31,756.44,0.11,0,912.41,0.13,-341.57,-0.05,15136.01,1.51,14
328,Exit short,2025-12-29 19:57,SL,4337.63,1,4333.25,-685.47,-0.10,0,140.85,0.02,-685.47,-0.10,14450.54,1.45,3
